url,headline,date,
https://nypost.com/2024/01/07/news/israel-signals-it-has-wrapped-up-major-combat-in-northern-gaza-as-war-enters-fourth-month/,              Israel signals it has wrapped up major combat in northern Gaza as war enters fourth month            ,2024-01-07,
https://nypost.com/2024/01/04/news/us-education-official-tariq-habash-resigns-over-bidens-israel-gaza-policy/,              US education official resigns over Biden's Israel-Gaza policy:  'I cannot stay silent'            ,2024-01-04,
https://nypost.com/2024/01/03/news/israel-continues-intensive-battles-in-gaza-after-hamas-leader-killed/,              Israel continues 'intensive battles' in Gaza as fears of war spreading grow after senior Hamas leader killed            ,2024-01-03,
https://nypost.com/2024/01/01/news/israel-to-pull-some-troops-from-gaza-as-war-enters-new-phase/,              Israel pulling thousands of troops from Gaza as combat focuses on enclave's main southern city            ,2024-01-01,
https://nypost.com/2024/02/28/media/anderson-cooper-snaps-at-nina-turner-over-slaughter-in-gaza-comment/,              Anderson Cooper snaps at CNN guest over 'slaughter' in Gaza comment: 'We don't need a lecture'            ,2024-02-28,
https://nypost.com/2024/02/27/us-news/aaron-bushnell-claimed-secret-knowledge-of-us-forces-in-gaza/,              US airman claimed to have classified knowledge of US forces fighting in Gaza tunnels on night before setting himself on fire: pal            ,2024-02-27,
https://nypost.com/2024/02/27/us-news/biden-says-potential-gaza-cease-fire-during-ramadan-hinges-on-release-of-hostages/,"              Biden tells Seth Meyers potential Gaza cease-fire during Ramadan hinges on release of hostages, deflects age questions            ",2024-02-27,
https://nypost.com/2024/02/26/us-news/biden-says-gaza-ceasefire-could-start-by-monday-during-ice-cream-break-as-protesters-greet-his-nyc-visit/,              Biden says Gaza ceasefire could start by 'end of weekend' during ice cream break as protesters invade 30 Rock during NYC visit            ,2024-02-26,
https://nypost.com/2024/02/26/media/ny-times-reviewing-ties-with-israeli-reporter-over-gaza-slaughterhouse/,              NY Times 'reviewing' ties with Israeli reporter who liked post urging 'slaughterhouse' in Gaza: report            ,2024-02-26,
https://nypost.com/2024/02/26/media/kid-rock-and-joe-rogan-clash-over-how-israel-should-win-war-against-gaza/,              Joe Rogan and Kid Rock clash over how Israel should win war against Gaza: 'That's a war crime'            ,2024-02-26,
https://nypost.com/2024/02/24/world-news/temporary-gaza-israel-hamas-cease-fire-outline-reached-in-paris/,"              Temporary Gaza cease-fire plan reached, could see more hostages freed: 'Significant progress'             ",2024-02-24,
https://nypost.com/2024/02/23/world-news/israels-netanyahu-unveils-day-after-hamas-plans-for-post-war-gaza/,              Israeli PM Netanyahu unveils 'Day After Hamas' plans for post-war Gaza            ,2024-02-23,
https://nypost.com/2024/02/22/media/mehdi-hasan-joins-the-guardian-after-msnbc-exit/,"              Ex-MSNBC host Mehdi Hasan lands at the Guardian after network ouster, tells Biden to 'end bombing of Gaza'            ",2024-02-22,
https://nypost.com/2024/02/21/world-news/gazans-scream-down-with-hamas-and-tell-its-leaders-to-go-away/,              Gazans scream 'Down with Hamas' and tell its leaders to 'go away'            ,2024-02-21,
https://nypost.com/2024/02/21/sports/israels-bobsled-team-pushing-for-olympic-glory-amid-gaza-war/,              The little sled that could: How Israel’s bobsled team is pushing for Olympic glory with Gaza war raging            ,2024-02-21,
https://nypost.com/2024/02/20/us-news/joe-biden-is-betraying-america-and-israel-by-demanding-a-ceasefire-in-gaza/,              Biden’s betrayal at the forefront as he demands ceasefire in Gaza to stoke his re-election campaign            ,2024-02-20,
https://nypost.com/2024/02/20/world-news/us-vetoes-un-resolution-for-cease-fire-in-gaza-wants-hostage-deal-first/,"              US vetoes UN resolution for cease-fire in Gaza, wants hostage deal to come first            ",2024-02-20,
https://nypost.com/2024/02/20/world-news/prince-william-calls-for-end-of-war-in-gaza-breaking-tradition/,"              Prince William calls for end of war in Gaza, breaking decades of tradition            ",2024-02-20,
https://nypost.com/2024/02/18/us-news/tlaib-encourages-democrats-to-vote-against-biden-in-michigan/,              Tlaib urges Dems to vote against Biden in Michigan primary over Gaza war support            ,2024-02-18,
https://nypost.com/2024/02/18/world-news/hamas-scrambles-to-replace-flailing-radio-silent-gaza-chief-yahya-sinwar-israel-says/,"              Hamas scrambles to replace flailing, radio-silent Gaza chief: Israel            ",2024-02-18,
https://nypost.com/2024/02/17/world-news/israeli-troops-arrest-over-100-hamas-terrorists-in-hospital-raid/,              Israeli troops arrest over 100 suspected Hamas terrorists in major Gaza hospital raid: IDF            ,2024-02-17,
https://nypost.com/2024/02/17/world-news/activists-make-appeal-to-qatari-queen-mother-for-release-of-hostages-in-gaza/,"              Activists make appeal to Qatari Queen mother for release of Israeli, US hostages in Gaza            ",2024-02-17,
https://nypost.com/2024/02/16/us-news/hundreds-of-protesters-students-march-through-nyc-calling-for-gaza-ceasefire/,"              Hundreds of anti-Israel protesters, including NYC students, march through Manhattan calling for Gaza cease-fire            ",2024-02-16,
https://nypost.com/2024/02/15/world-news/israeli-forces-storm-main-hospital-in-southern-gaza-after-prolonged-standoff-and-partial-evacuation/,              Israeli forces storm main hospital in southern Gaza after prolonged standoff and partial evacuation            ,2024-02-15,
https://nypost.com/2024/02/14/business/elon-musks-starlink-gets-green-light-in-gaza-israel-for-first-time/,"              Elon Musk's Starlink gets green light in Gaza, Israel for first time            ",2024-02-14,
https://nypost.com/2024/02/13/metro/broadway-cares-charity-group-ripped-for-channeling-400k-of-donations-to-gaza/,              Broadway charity group ripped for channeling $400K of donations to Gaza            ,2024-02-13,
https://nypost.com/2024/02/13/news/white-house-claims-biden-used-publicly-available-data-when-seeming-to-accept-hamas-gaza-death-count/,              White House claims Biden used 'publicly available data' when seeming to accept Hamas' Gaza death count            ,2024-02-13,
https://nypost.com/2024/02/13/world-news/hamass-gaza-chief-yahya-sinwar-seen-fleeing-in-tunnel-with-family/,              Top Hamas chief in Gaza – and suspected mastermind of Oct. 7 attacks – seen in new video fleeing in tunnel with family            ,2024-02-13,
https://nypost.com/2024/02/12/news/biden-reportedly-has-more-choice-words-for-netanyahu-over-gaza-a-hole/,              Biden reportedly has more $#@% choice words for Netanyahu over Gaza: 'A--hole'            ,2024-02-12,
https://nypost.com/2024/02/12/world-news/israeli-police-shielded-two-hostages-from-heavy-gunfire-in-daring-rescue/,              Israeli police used their bodies to shield two hostages from heavy gunfire in daring Gaza rescue            ,2024-02-12,
https://nypost.com/2024/02/11/world-news/israeli-soldiers-and-gaza-medical-workers-capture-20-hamas-terrorists-hiding-in-hospital/,              Israeli soldiers and Gaza medical workers capture 20 Hamas terrorists hiding in hospital            ,2024-02-11,
https://nypost.com/2024/02/11/news/israel-uncovers-tunnels-beneath-unrwas-headquarters-in-gaza/,"              Israel uncovers Hamas tunnels under UNRWA headquarters in Gaza, claims terrorists siphoned electricity from the site            ",2024-02-11,
https://nypost.com/2024/02/10/news/after-51-days-of-hell-in-hamas-captivity-an-israeli-hostage-family-shares-their-ordeal-in-new-york/,              Israeli hostage mom held captive in Gaza for 51 days with her three kids shares her harrowing ordeal: 'It was hell'            ,2024-02-10,
https://nypost.com/2024/02/10/opinion/transfer-from-gaza-is-the-hamas-wars-biggest-taboo/,              Why 'transfer' from Gaza is the Hamas war's biggest taboo            ,2024-02-10,
https://nypost.com/2024/02/09/news/israel-launches-new-air-strikes-in-gaza-after-biden-criticism/,              Israel launches new air strikes in Gaza after Biden criticism            ,2024-02-09,
https://nypost.com/2024/02/08/news/biden-calls-israels-military-response-in-gaza-over-the-top/,              Biden calls Israel's military response in Gaza 'over the top'            ,2024-02-08,
https://nypost.com/2024/02/08/news/two-american-brothers-detained-after-israeli-raid-in-gaza-family-says/,              Two American brothers detained by IDF after Israeli raid in Gaza: family            ,2024-02-08,
https://nypost.com/2024/02/07/news/hamas-proposes-135-day-gaza-truce-with-complete-israeli-withdrawal/,              Hamas proposes 135-day Gaza truce with complete Israeli withdrawal — including freeing all hostages            ,2024-02-07,
https://nypost.com/2024/02/07/news/biden-appears-to-forget-hamas-name/,              Alarming footage appears to show President Biden forgetting Hamas' name when asked about hostages held in Gaza            ,2024-02-07,
https://nypost.com/2024/02/06/news/more-than-a-fifth-of-hostages-in-gaza-are-dead-officials-say/,              More than a fifth of remaining hostages in Gaza are dead: Israeli officials            ,2024-02-06,
https://nypost.com/2024/02/06/news/blinken-seeks-progress-on-gaza-cease-fire-for-hostages-deal-in-meetings-with-egyptian-mediators/,              Blinken seeks progress on Gaza cease-fire-for-hostages deal in meetings with Egyptian mediators            ,2024-02-06,
https://nypost.com/2024/02/05/news/ex-hostage-emily-hand-9-speaks-in-code-about-hamas/,"              Former Hamas hostage, 9, uses code words to speak about Gaza captivity, dad says            ",2024-02-05,
https://nypost.com/2024/02/04/opinion/as-hostages-remain-underground-in-gaza-after-120-days-we-ask-why-cant-jews-have-their-oct-8/,"              As hostages remain underground in Gaza after 120 days, we ask: Why can’t Jews have their Oct. 8?            ",2024-02-04,
https://nypost.com/2024/02/04/news/biden-called-netanyahu-a-bad-fking-guy-report/,              Biden called Netanyahu a 'bad f–king guy' as support for war in Gaza costs him voters: report            ,2024-02-04,
https://nypost.com/2024/02/03/metro/divisive-palestine-event-draws-80-nyc-teachers-anti-israel-speaker/,              Around 80 NYC educators attend 'divisive' anti-Israel seminar to learn tips for teaching kids about ‘genocide in Gaza’            ,2024-02-03,
https://nypost.com/2024/02/03/news/israeli-airstrikes-on-southern-gaza-intensify-as-hamas-resurges/,              Israeli airstrikes on southern Gaza intensify as Hamas resurges            ,2024-02-03,
https://nypost.com/2024/02/03/news/israel-drops-newspaper-style-warnings-on-gaza-strip/,              Israel drops newspaper-style warnings to Gaza strip residents saying Hamas 'destroyed everything good'            ,2024-02-03,
https://nypost.com/2024/02/02/metro/rep-ritchie-torres-blasts-doe-for-antisemitic-virtual-seminar/,              NY Dem rips NYC seminar on teaching kids about ‘genocide in Gaza’ as antisemitic and 'divisive'            ,2024-02-02,
https://nypost.com/2024/02/02/news/israel-intercepts-red-sea-missile-now-sets-sights-on-southernmost-gaza/,"              Israel intercepts Red Sea missile, sets sights on southernmost Gaza            ",2024-02-02,
https://nypost.com/2024/02/01/news/biden-tells-auto-workers-we-dont-taste-that-good-before-facing-gaza-hecklers-in-michigan/,              Biden bizarrely tells auto workers 'we don't taste that good' before facing Gaza hecklers in Michigan            ,2024-02-01,
https://nypost.com/2024/02/01/metro/nyc-teachers-will-exchange-notes-on-how-to-teach-kids-about-genocide-in-gaza/,"              NYC teachers hosting seminar to learn how to ‘get around censorship,’ teach kids about the ‘genocide in Gaza’            ",2024-02-01,
https://nypost.com/2024/02/01/news/hamas-demands-release-of-150-prisoners-for-each-female-idf-soldier-report/,              Hamas demands release of 150 prisoners for each female IDF soldier freed from Gaza            ,2024-02-01,
